#,TYPE,Bill No.,PONUM,DOCNUM,Document Date,Doc Due Date,Bill Type,itemcode/gl,Item Name,UOM,ItemGroup,HSN/sac,Bill Quantity,BASICVAL,LINETOTAL,Bill Value,TAX_RATE,TAXCODE,CGST,SGST,IGST,TCS,FREIGHT,Customer Code,Customer Name,Customer  Ref No.,Sale Employee Name,Bill To GSTIN,Ship To GSTIN,SHIP_TO_STATENAME,SHIP_TO_CITY,BILL_TO_STATENAME,BILL_TO_CITY,ADDRESS,SHIPTOADDRESS,BRANCH,WAREHOUSE,ORDER_NO,ORDER_DATE,ORDER_REF_NO,DELIVERY_DATE,STATUS,CREDIT_NOTE_CATEGORY,REMARKS,ORIGINAL_INVOICE_REFNO,WITHOUTQTY_POSTING,Tracking No
910,AR Invoice,Pri288,,288,12/04/2012,12/05/2012,I,C00005,WLAN Card,,Items,84.71.3010,2,4050,8100,450464.92,0,BED+VAT,0,0,0,0,0,C60000,SG Electronics,,Lata Darshana,,,Tamil Nadu,Chennai,Karnataka,Bangalore,",67 Grant Ave,560 005,,Bangalore,KT,IN",,,General Warehouse,291,12/04/11,,12/05/11,Open,,Based on Sales Quotations 270. Based on Sales Orders 291. Based on Deliveries 319.,,,
911,AR Invoice,Pri289,,289,17/04/2012,17/05/2012,I,A00001,J.B. Officeprint 1420,,J.B. Printers,84.71.6021,3,22500,67500,152289.07,0,BED+VAT,0,0,0,0,0,C50000,ADA Technologies,,Purushottam Nitya,,,Maharashtra,Mumbai,Delhi,New Delhi,",34 Highway 6,110 005,Suite 300,New Delhi,DL,IN",,,General Warehouse,292,29/01/11,,28/02/11,Open,,Based on Sales Quotations 271. Based on Sales Orders 292. Based on Deliveries 320.,,,
912,AR Invoice,Pri289,,289,17/04/2012,17/05/2012,I,C00002,Motherboard MicroATX,,Items,84.71.3010,2,16875,33750,152289.07,0,BED+VAT,0,0,0,0,0,C50000,ADA Technologies,,Purushottam Nitya,,,Maharashtra,Mumbai,Delhi,New Delhi,",34 Highway 6,110 005,Suite 300,New Delhi,DL,IN",,,General Warehouse,292,29/01/11,,28/02/11,Open,,Based on Sales Quotations 271. Based on Sales Orders 292. Based on Deliveries 320.,,,
913,AR Invoice,Pri289,,289,17/04/2012,17/05/2012,I,I00005,J.B. Laptop Batteries X1 series,,Items,84.71.3010,5,5625,28125,152289.07,0,BED+VAT,0,0,0,0,0,C50000,ADA Technologies,,Purushottam Nitya,,,Maharashtra,Mumbai,Delhi,New Delhi,",34 Highway 6,110 005,Suite 300,New Delhi,DL,IN",,,General Warehouse,292,29/01/11,,28/02/11,Open,,Based on Sales Quotations 271. Based on Sales Orders 292. Based on Deliveries 320.,,,
914,AR Invoice,Pri277,,277,20/04/2012,20/05/2012,I,C00008,Monitor 19' TFT,,Items,84.71.3010,5,13500,67500,278537.69,0,BED+VAT,0,0,0,0,0,C60000,SG Electronics,,Lata Darshana,,,Tamil Nadu,Chennai,Karnataka,Bangalore,",67 Grant Ave,560 005,,Bangalore,KT,IN",,,General Warehouse,264,07/06/10,,07/07/10,Open,,Based on Sales Quotations 243. Based on Sales Orders 264. Based on Deliveries 283.,,,
915,AR Invoice,Pri277,,277,20/04/2012,20/05/2012,I,C00007,Hard Disk Seagate 400 GB,,Items,85.24.9111,5,33750,168750,278537.69,0,BED+VAT,0,0,0,0,0,C60000,SG Electronics,,Lata Darshana,,,Tamil Nadu,Chennai,Karnataka,Bangalore,",67 Grant Ave,560 005,,Bangalore,KT,IN",,,General Warehouse,264,07/06/10,,07/07/10,Open,,Based on Sales Quotations 243. Based on Sales Orders 264. Based on Deliveries 283.,,,
916,AR Invoice,Pri277,,277,20/04/2012,20/05/2012,I,C00006,Network Card10/100,,Items,84.71.3010,5,1012.5,5062.5,278537.69,0,BED+VAT,0,0,0,0,0,C60000,SG Electronics,,Lata Darshana,,,Tamil Nadu,Chennai,Karnataka,Bangalore,",67 Grant Ave,560 005,,Bangalore,KT,IN",,,General Warehouse,264,07/06/10,,07/07/10,Open,,Based on Sales Quotations 243. Based on Sales Orders 264. Based on Deliveries 283.,,,
917,AR Invoice,Pri283,,283,22/04/2012,21/06/2012,I,LM4029MC,Memory Chip,,Accessories,85.24.9111,4,2812.5,11250,158910.33,0,BED+VAT,0,0,0,0,0,C42000,Mashina Corporation,,Pitambar Ratna,,,,,,,,,,General Warehouse,286,24/02/11,,26/03/11,Open,,Based on Sales Quotations 265. Based on Sales Orders 286. Based on Deliveries 314.,,,
918,AR Invoice,Pri283,,283,22/04/2012,21/06/2012,I,C00001,Motherboard BTX,,Items,84.71.3010,4,22500,90000,158910.33,0,BED+VAT,0,0,0,0,0,C42000,Mashina Corporation,,Pitambar Ratna,,,,,,,,,,General Warehouse,286,24/02/11,,26/03/11,Open,,Based on Sales Quotations 265. Based on Sales Orders 286. Based on Deliveries 314.,,,
919,AR Invoice,Pri283,,283,22/04/2012,21/06/2012,I,C00008,"Computer Monitor 24"" HDMI",,Items,84.71.3010,3,11250,33750,158910.33,0,BED+VAT,0,0,0,0,0,C42000,Mashina Corporation,,Pitambar Ratna,,,,,,,,,,General Warehouse,286,24/02/11,,26/03/11,Open,,Based on Sales Quotations 265. Based on Sales Orders 286. Based on Deliveries 314.,,,
920,AR Invoice,Pri274,,274,26/04/2012,26/05/2012,I,I00003,USB Flashdrive 4GB,,Items,84.71.3010,5,1750,8750,69698.72,0,BED+VAT,0,0,0,0,0,C70000,Aquent Systems,,Bhaskara Lakshmana,,,Karnataka,Bangalore,Maharashtra,Mumbai,",123 Kathryn Ave,400 001,,Mumbai,MH,IN",,,General Warehouse,234,27/10/09,,06/11/09,Open,,Based On Sales Quotations 236. Based on Sales Orders 234. Based on Deliveries 259.,,,
921,AR Invoice,Pri274,,274,26/04/2012,26/05/2012,I,I00004,USB Flashdrive 8GB,,Items,84.71.3010,5,2625,13125,69698.72,0,BED+VAT,0,0,0,0,0,C70000,Aquent Systems,,Bhaskara Lakshmana,,,Karnataka,Bangalore,Maharashtra,Mumbai,",123 Kathryn Ave,400 001,,Mumbai,MH,IN",,,General Warehouse,234,27/10/09,,06/11/09,Open,,Based On Sales Quotations 236. Based on Sales Orders 234. Based on Deliveries 259.,,,
922,AR Invoice,Pri274,,274,26/04/2012,26/05/2012,I,I00005,IBM Thankpad Laptop Batteries A20 series,,Items,84.71.3010,5,7875,39375,69698.72,0,BED+VAT,0,0,0,0,0,C70000,Aquent Systems,,Bhaskara Lakshmana,,,Karnataka,Bangalore,Maharashtra,Mumbai,",123 Kathryn Ave,400 001,,Mumbai,MH,IN",,,General Warehouse,234,27/10/09,,06/11/09,Open,,Based On Sales Quotations 236. Based on Sales Orders 234. Based on Deliveries 259.,,,
923,AR Invoice,Pri294,,294,28/04/2012,28/05/2012,I,A00004,Rainbow Color Printer 5.0,,Rainbow Printers,84.71.6021,3,28125,84375,104284.91,0,BED+VAT,0,0,0,0,0,C40000,Earthshaker Corporation,,Purushottam Nitya,,,Delhi,New Delhi,West Bengal,Kolkata,",208 Hollywood Ave,700 005,,Kolkata,WB,IN",,,General Warehouse,297,28/05/11,,27/06/11,Open,,Based on Sales Quotations 276. Based on Sales Orders 297. Based on Deliveries 325.,,,
924,AR Invoice,Pri294,,294,28/04/2012,28/05/2012,I,C00006,Gigabit Network Card,,Items,84.71.3010,5,843.75,4218.75,104284.91,0,BED+VAT,0,0,0,0,0,C40000,Earthshaker Corporation,,Purushottam Nitya,,,Delhi,New Delhi,West Bengal,Kolkata,",208 Hollywood Ave,700 005,,Kolkata,WB,IN",,,General Warehouse,297,28/05/11,,27/06/11,Open,,Based on Sales Quotations 276. Based on Sales Orders 297. Based on Deliveries 325.,,,
925,AR Invoice,Pri296,,296,07/05/2012,06/06/2012,I,C00009,Keyboard Comfort USB,,Items,84.71.3010,5,1575,7875,48789.1,0,BED+VAT,0,0,0,0,0,C70000,Aquent Systems,,Bhaskara Lakshmana,,,Karnataka,Bangalore,Maharashtra,Mumbai,",123 Kathryn Ave,400 001,,Mumbai,MH,IN",,,General Warehouse,299,11/01/11,,10/02/11,Closed,,Based on Sales Quotations 278. Based on Sales Orders 299. Based on Deliveries 327.,,,
926,AR Invoice,Pri296,,296,07/05/2012,06/06/2012,I,I00006,J.B. Laptop Batteries X2 series,,Items,84.71.3010,5,7000,35000,48789.1,0,BED+VAT,0,0,0,0,0,C70000,Aquent Systems,,Bhaskara Lakshmana,,,Karnataka,Bangalore,Maharashtra,Mumbai,",123 Kathryn Ave,400 001,,Mumbai,MH,IN",,,General Warehouse,299,11/01/11,,10/02/11,Closed,,Based on Sales Quotations 278. Based on Sales Orders 299. Based on Deliveries 327.,,,
927,AR Invoice,Pri287,,287,21/05/2012,20/06/2012,I,P10001,"PC - 8x core, DDR 32GB, 2TB HDD",,PC,85.24.9111,4,97050,388200,520543,0,BED+VAT,0,0,0,0,0,C20000,Maxi-Teq,,Sales Manager,,07ACCPY3454E1z1,Delhi,New Delhi,Delhi,New Delhi,",The Great Eastern Center,110019,70,New Delhi,DL,IN",",The Great Eastern Center,110019,70,New Delhi,DL,IN",,General Warehouse,290,15/06/11,,15/07/11,Open,,Based on Sales Quotations 269. Based on Sales Orders 290. Based on Deliveries 318.,,,
928,AR Invoice,Pri287,,287,21/05/2012,20/06/2012,I,C00001,Motherboard BTX,,Items,84.71.3010,2,27000,54000,520543,0,BED+VAT,0,0,0,0,0,C20000,Maxi-Teq,,Sales Manager,,07ACCPY3454E1z1,Delhi,New Delhi,Delhi,New Delhi,",The Great Eastern Center,110019,70,New Delhi,DL,IN",",The Great Eastern Center,110019,70,New Delhi,DL,IN",,General Warehouse,290,15/06/11,,15/07/11,Open,,Based on Sales Quotations 269. Based on Sales Orders 290. Based on Deliveries 318.,,,
929,AR Invoice,Pri287,,287,21/05/2012,20/06/2012,I,C00003,Quadcore CPU 3.4 GHz,,Items,84.71.3010,1,8775,8775,520543,0,BED+VAT,0,0,0,0,0,C20000,Maxi-Teq,,Sales Manager,,07ACCPY3454E1z1,Delhi,New Delhi,Delhi,New Delhi,",The Great Eastern Center,110019,70,New Delhi,DL,IN",",The Great Eastern Center,110019,70,New Delhi,DL,IN",,General Warehouse,290,15/06/11,,15/07/11,Open,,Based on Sales Quotations 269. Based on Sales Orders 290. Based on Deliveries 318.,,,
930,AR Invoice,Pri279,,279,31/05/2012,30/07/2012,I,C00009,Keyboard Comfort USB,,Items,84.71.3010,3,1125,3375,16111.75,0,BED+VAT,0,0,0,0,0,C42000,Mashina Corporation,,Pitambar Ratna,,,,,,,,,,General Warehouse,282,23/01/11,,22/02/11,Open,,Based on Sales Quotations 261. Based on Sales Orders 282. Based on Deliveries 310.,,,
931,AR Invoice,Pri279,,279,31/05/2012,30/07/2012,I,I00011,KG USB Travel Hub,,Items,84.71.3010,5,750,3750,16111.75,0,BED+VAT,0,0,0,0,0,C42000,Mashina Corporation,,Pitambar Ratna,,,,,,,,,,General Warehouse,282,23/01/11,,22/02/11,Open,,Based on Sales Quotations 261. Based on Sales Orders 282. Based on Deliveries 310.,,,
932,AR Invoice,Pri279,,279,31/05/2012,30/07/2012,I,LM4029D,LeMon 4029 500 sheet paper drawer,,Items,84.71.6021,3,2187.5,6562.5,16111.75,0,BED+VAT,0,0,0,0,0,C42000,Mashina Corporation,,Pitambar Ratna,,,,,,,,,,General Warehouse,282,23/01/11,,22/02/11,Open,,Based on Sales Quotations 261. Based on Sales Orders 282. Based on Deliveries 310.,,,
933,AR Invoice,Pri297,,297,21/06/2012,21/07/2012,I,P10003,PC Set 1,,PC,85.24.9111,4,117600,470400,555430.55,0,BED+VAT,0,0,0,0,0,C20000,Maxi-Teq,,Sales Manager,,07ACCPY3454E1z1,Delhi,New Delhi,Delhi,New Delhi,",The Great Eastern Center,110019,70,New Delhi,DL,IN",",The Great Eastern Center,110019,70,New Delhi,DL,IN",,General Warehouse,300,20/01/11,,19/02/11,Open,,Based on Sales Quotations 279. Based on Sales Orders 300. Based on Deliveries 328.,,,
934,AR Invoice,Pri297,,297,21/06/2012,21/07/2012,I,C00010,Mouse USB,,Items,85.24.9111,5,1350,6750,555430.55,0,BED+VAT,0,0,0,0,0,C20000,Maxi-Teq,,Sales Manager,,07ACCPY3454E1z1,Delhi,New Delhi,Delhi,New Delhi,",The Great Eastern Center,110019,70,New Delhi,DL,IN",",The Great Eastern Center,110019,70,New Delhi,DL,IN",,General Warehouse,300,20/01/11,,19/02/11,Open,,Based on Sales Quotations 279. Based on Sales Orders 300. Based on Deliveries 328.,,,
935,AR Invoice,Pri297,,297,21/06/2012,21/07/2012,I,C00005,WLAN Card,,Items,84.71.3010,1,4050,4050,555430.55,0,BED+VAT,0,0,0,0,0,C20000,Maxi-Teq,,Sales Manager,,07ACCPY3454E1z1,Delhi,New Delhi,Delhi,New Delhi,",The Great Eastern Center,110019,70,New Delhi,DL,IN",",The Great Eastern Center,110019,70,New Delhi,DL,IN",,General Warehouse,300,20/01/11,,19/02/11,Open,,Based on Sales Quotations 279. Based on Sales Orders 300. Based on Deliveries 328.,,,
936,AR Invoice,Pri290,,290,26/06/2012,26/07/2012,I,LM4029SB,LeMon 4029 Printer System Board,,Items,84.71.6021,4,6250,25000,84715.39,0,BED+VAT,0,0,0,0,0,C50000,ADA Technologies,,Purushottam Nitya,,,Maharashtra,Mumbai,Delhi,New Delhi,",34 Highway 6,110 005,Suite 300,New Delhi,DL,IN",,,General Warehouse,293,27/05/11,,26/06/11,Open,,Based on Sales Quotations 272. Based on Sales Orders 293. Based on Deliveries 321.,,,
937,AR Invoice,Pri290,,290,26/06/2012,26/07/2012,I,C00004,Tower Case with Power supply,,Items,84.71.3010,1,1968.75,1968.75,84715.39,0,BED+VAT,0,0,0,0,0,C50000,ADA Technologies,,Purushottam Nitya,,,Maharashtra,Mumbai,Delhi,New Delhi,",34 Highway 6,110 005,Suite 300,New Delhi,DL,IN",,,General Warehouse,293,27/05/11,,26/06/11,Open,,Based on Sales Quotations 272. Based on Sales Orders 293. Based on Deliveries 321.,,,
938,AR Invoice,Pri290,,290,26/06/2012,26/07/2012,I,LM4029,LeMon 4029 Printer,,Items,84.71.6021,3,15000,45000,84715.39,0,BED+VAT,0,0,0,0,0,C50000,ADA Technologies,,Purushottam Nitya,,,Maharashtra,Mumbai,Delhi,New Delhi,",34 Highway 6,110 005,Suite 300,New Delhi,DL,IN",,,General Warehouse,293,27/05/11,,26/06/11,Open,,Based on Sales Quotations 272. Based on Sales Orders 293. Based on Deliveries 321.,,,
939,AR Invoice,Pri300,,300,30/08/2012,29/09/2012,I,I00008,Rainbow Nuance Ink 6-Pack and Photo Paper Kit,,Items,84.71.3010,5,3412.5,17062.5,19416.07,0,BED+VAT,0,0,0,0,0,C70000,Aquent Systems,,Bhaskara Lakshmana,,,Karnataka,Bangalore,Maharashtra,Mumbai,",123 Kathryn Ave,400 001,,Mumbai,MH,IN",,,General Warehouse,307,08/08/11,,07/09/11,Closed,,Based on Sales Quotations 286. Based on Sales Orders 307. Based on Deliveries 335.,,,
940,AR Invoice,Pri299,,299,08/09/2012,07/11/2012,I,I00006,J.B. Laptop Batteries X2 series,,Items,84.71.3010,4,5000,20000,24204.4,0,BED+VAT,0,0,0,0,0,C42000,Mashina Corporation,,Pitambar Ratna,,,,,,,,,,General Warehouse,305,16/09/11,,16/10/11,Open,,Based on Sales Quotations 284. Based on Sales Orders 305. Based on Deliveries 333.,,,
941,AR Invoice,Pri299,,299,08/09/2012,07/11/2012,I,I00001,Blu-Ray Disc 10-Pack,,Items,85.24.9111,3,187.5,562.5,24204.4,0,BED+VAT,0,0,0,0,0,C42000,Mashina Corporation,,Pitambar Ratna,,,,,,,,,,General Warehouse,305,16/09/11,,16/10/11,Open,,Based on Sales Quotations 284. Based on Sales Orders 305. Based on Deliveries 333.,,,
942,AR Invoice,Pri302,,302,13/10/2012,12/12/2012,I,A00003,J.B. Officeprint 1186,,J.B. Printers,84.71.6021,2,16875,33750,325324.77,0,BED+VAT,0,0,0,0,0,C42000,Mashina Corporation,,Pitambar Ratna,,,,,,,,,,General Warehouse,310,13/12/11,,12/01/12,Open,,Based on Sales Quotations 289. Based on Sales Orders 310. Based on Deliveries 338.,,,
943,AR Invoice,Pri302,,302,13/10/2012,12/12/2012,I,P10001,"PC - 8x core, DDR 32GB, 2TB HDD",,PC,85.24.9111,3,80875,242625,325324.77,0,BED+VAT,0,0,0,0,0,C42000,Mashina Corporation,,Pitambar Ratna,,,,,,,,,,General Warehouse,310,13/12/11,,12/01/12,Open,,Based on Sales Quotations 289. Based on Sales Orders 310. Based on Deliveries 338.,,,
944,AR Invoice,Pri298,,298,07/11/2012,07/12/2012,I,C00002,Motherboard MicroATX,,Items,84.71.3010,5,16875,84375,99318.96,0,BED+VAT,0,0,0,0,0,C40000,Earthshaker Corporation,,Purushottam Nitya,,,Delhi,New Delhi,West Bengal,Kolkata,",208 Hollywood Ave,700 005,,Kolkata,WB,IN",,,General Warehouse,302,01/10/11,,31/10/11,Open,,Based on Sales Quotations 281. Based on Sales Orders 302. Based on Deliveries 330.,,,
945,AR Invoice,Pri301,,301,10/11/2012,10/12/2012,I,C00002,Motherboard MicroATX,,Items,84.71.3010,4,20250,81000,116868.96,0,BED+VAT,0,0,0,0,0,C23900,Parameter Technology,,Bhaskara Lakshmana,,,Haryana,New Delhi,,,,,,General Warehouse,308,30/09/11,,30/10/11,Open,,Based on Sales Quotations 287. Based on Sales Orders 308. Based on Deliveries 336.,,,
946,AR Invoice,Pri301,,301,10/11/2012,10/12/2012,I,C00002,Motherboard MicroATX,,Items,84.71.3010,1,20250,20250,116868.96,0,BED+VAT,0,0,0,0,0,C23900,Parameter Technology,,Bhaskara Lakshmana,,,Haryana,New Delhi,,,,,,General Warehouse,308,30/09/11,,30/10/11,Open,,Based on Sales Quotations 287. Based on Sales Orders 308. Based on Deliveries 336.,,,
947,AR Invoice,Pri307,,307,02/01/2013,01/02/2013,I,C00008,"Computer Monitor 24"" HDMI",,Items,84.71.3010,1,13500,13500,225946.66,0,BED+VAT,0,0,0,0,0,C23900,Parameter Technology,,Bhaskara Lakshmana,,,Haryana,New Delhi,,,,,,General Warehouse,311,25/12/11,,24/01/12,Open,,Based on Sales Quotations 290. Based on Sales Orders 311. Based on Deliveries 339.,,,
948,AR Invoice,Pri307,,307,02/01/2013,01/02/2013,I,A00005,Rainbow Color Printer 7.5,,Rainbow Printers,84.71.6021,3,27000,81000,225946.66,0,BED+VAT,0,0,0,0,0,C23900,Parameter Technology,,Bhaskara Lakshmana,,,Haryana,New Delhi,,,,,,General Warehouse,311,25/12/11,,24/01/12,Open,,Based on Sales Quotations 290. Based on Sales Orders 311. Based on Deliveries 339.,,,
949,AR Invoice,Pri307,,307,02/01/2013,01/02/2013,I,A00004,Rainbow Color Printer 5.0,,Rainbow Printers,84.71.6021,3,33750,101250,225946.66,0,BED+VAT,0,0,0,0,0,C23900,Parameter Technology,,Bhaskara Lakshmana,,,Haryana,New Delhi,,,,,,General Warehouse,311,25/12/11,,24/01/12,Open,,Based on Sales Quotations 290. Based on Sales Orders 311. Based on Deliveries 339.,,,
950,AR Invoice,Pri305,,305,22/01/2013,21/02/2013,I,A00003,J.B. Officeprint 1186,,J.B. Printers,84.71.6021,1,16875,16875,19863.79,0,BED+VAT,0,0,0,0,0,C40000,Earthshaker Corporation,,Purushottam Nitya,,,Delhi,New Delhi,West Bengal,Kolkata,",208 Hollywood Ave,700 005,,Kolkata,WB,IN",,,General Warehouse,306,18/09/11,,18/10/11,Open,,Based on Sales Quotations 285. Based on Sales Orders 306. Based on Deliveries 334.,,,
951,AR Invoice,Pri304,,304,27/01/2013,26/02/2013,I,C00004,Tower Case with Power supply,,Items,84.71.3010,2,1968.75,3937.5,21114.47,0,BED+VAT,0,0,0,0,0,C50000,ADA Technologies,,Purushottam Nitya,,,Maharashtra,Mumbai,Delhi,New Delhi,",34 Highway 6,110 005,Suite 300,New Delhi,DL,IN",,,General Warehouse,304,13/10/11,,12/11/11,Open,,Based on Sales Quotations 283. Based on Sales Orders 304. Based on Deliveries 332.,,,
952,AR Invoice,Pri304,,304,27/01/2013,26/02/2013,I,C00011,Memory DDR RAM 8GB,,Items,84.71.3010,4,2250,9000,21114.47,0,BED+VAT,0,0,0,0,0,C50000,ADA Technologies,,Purushottam Nitya,,,Maharashtra,Mumbai,Delhi,New Delhi,",34 Highway 6,110 005,Suite 300,New Delhi,DL,IN",,,General Warehouse,304,13/10/11,,12/11/11,Open,,Based on Sales Quotations 283. Based on Sales Orders 304. Based on Deliveries 332.,,,
953,AR Invoice,Pri304,,304,27/01/2013,26/02/2013,I,I00003,USB Flashdrive 128GB,,Items,84.71.3010,4,1250,5000,21114.47,0,BED+VAT,0,0,0,0,0,C50000,ADA Technologies,,Purushottam Nitya,,,Maharashtra,Mumbai,Delhi,New Delhi,",34 Highway 6,110 005,Suite 300,New Delhi,DL,IN",,,General Warehouse,304,13/10/11,,12/11/11,Open,,Based on Sales Quotations 283. Based on Sales Orders 304. Based on Deliveries 332.,,,
954,AR Invoice,Pri306,,306,30/01/2013,01/03/2013,I,I00009,SLR PreciseShot PX1500,,Items,84.71.3010,4,11250,45000,51941.76,0,BED+VAT,0,0,0,0,0,C60000,SG Electronics,,Lata Darshana,,,Tamil Nadu,Chennai,Karnataka,Bangalore,",67 Grant Ave,560 005,,Bangalore,KT,IN",,,General Warehouse,309,13/12/11,,12/01/12,Open,,Based on Sales Quotations 288. Based on Sales Orders 309. Based on Deliveries 337.,,,
955,AR Invoice,Pri235,,235,26/02/2013,27/04/2013,I,I00006,J.B. Laptop Batteries X2 series,,Items,84.71.3010,3,5000,15000,19863.79,0,BED+VAT,0,0,0,0,0,C30000,Microchips,,Lata Darshana,,,,,,,,,,General Warehouse,274,20/09/10,,20/10/10,Open,,Based on Sales Quotations 253. Based on Sales Orders 274. Based On Deliveries 295.,,,
956,AR Invoice,Pri235,,235,26/02/2013,27/04/2013,I,I00004,USB Flashdrive 256GB,,Items,84.71.3010,1,1875,1875,19863.79,0,BED+VAT,0,0,0,0,0,C30000,Microchips,,Lata Darshana,,,,,,,,,,General Warehouse,274,20/09/10,,20/10/10,Open,,Based on Sales Quotations 253. Based on Sales Orders 274. Based On Deliveries 295.,,,
957,AR Invoice,Pri303,,303,25/07/2016,24/08/2016,S,635030,Server Installation,,,,0,500000,500000,520000,0,VAT@4,0,0,0,0,0,C20000,Maxi-Teq,,Sales Manager,,07ACCPY3454E1z1,Delhi,New Delhi,Delhi,New Delhi,",The Great Eastern Center,110019,70,New Delhi,DL,IN",",The Great Eastern Center,110019,70,New Delhi,DL,IN",,,,,,,Open,,,,,
958,AR Invoice,Pri1,,1,30/04/2018,30/05/2018,I,SHBR-145,Life Beneath the Australian Earth - 145,Carton,Paintings,97.01.1090,0,105000,0,0,12,CSGST12,0,0,0,0,0,C20000,Maxi-Teq,,Sales Manager,,07ACCPY3454E1z1,Delhi,New Delhi,Delhi,New Delhi,",The Great Eastern Center,110019,70,New Delhi,DL,IN",",The Great Eastern Center,110019,70,New Delhi,DL,IN",,GHITORNI,606,30/04/18,,31/05/18,Closed,,Based On Sales Orders 606. Based On Deliveries 676.,,,
959,AR Invoice,Pri2,,2,01/05/2018,31/05/2018,I,BIBH03,Untitled - 03,PC,Paintings,97.01.1090,1,1000,1000,1120,12,CSGST12,60,60,0,0,0,C001,ABC Diagnostics,,Lata Darshana,,,,,,,,,,GHITORNI,607,01/05/18,,01/05/18,Open,,Based On Sales Orders 607. Based On Deliveries 677.,,,
960,AR Invoice,Pri3,,3,01/05/2018,31/05/2018,I,BISE97,The Story Teller - 97,PC,Paintings,97.01.1090,1,50000,50000,504056,12,CSGST12,3000,3000,0,0,0,C001,ABC Diagnostics,,Lata Darshana,07ACFTY4567T0Z1,07ACFTY4567T0Z1,Delhi,Delhi,Delhi,Delhi,",,110043,5,Near Child Care Hospital,,Delhi,DL,IN","Street No-2,,110043,110043,5,Near Child Care Hospital,,Delhi,DL,IN",,GALLERY,609,01/05/18,,01/05/18,Open,,Based On Sales Orders 609. Based On Deliveries 678.,,,
961,AR Invoice,Pri3,,3,01/05/2018,31/05/2018,I,M.SU43,Untitled - 43,PC,Paintings,97.01.1090,1,50000,50000,504056,12,CSGST12,3000,3000,0,0,0,C001,ABC Diagnostics,,Lata Darshana,07ACFTY4567T0Z1,07ACFTY4567T0Z1,Delhi,Delhi,Delhi,Delhi,",,110043,5,Near Child Care Hospital,,Delhi,DL,IN","Street No-2,,110043,110043,5,Near Child Care Hospital,,Delhi,DL,IN",,GALLERY,609,01/05/18,,01/05/18,Open,,Based On Sales Orders 609. Based On Deliveries 678.,,,
962,AR Invoice,Pri3,,3,01/05/2018,31/05/2018,I,ANSU31,Cupid Playing - 31,PC,Original Prints,97.01.1090,1,50000,50000,504056,12,CSGST12,3000,3000,0,0,0,C001,ABC Diagnostics,,Lata Darshana,07ACFTY4567T0Z1,07ACFTY4567T0Z1,Delhi,Delhi,Delhi,Delhi,",,110043,5,Near Child Care Hospital,,Delhi,DL,IN","Street No-2,,110043,110043,5,Near Child Care Hospital,,Delhi,DL,IN",,GHITORNI,609,01/05/18,,01/05/18,Open,,Based On Sales Orders 609. Based On Deliveries 678.,,,
963,AR Invoice,Pri3,,3,01/05/2018,31/05/2018,I,PRDA13,SURYAMUKHI - 13,PC,Sculptures,97.01.1090,1,50000,50000,504056,12,CSGST12,3000,3000,0,0,0,C001,ABC Diagnostics,,Lata Darshana,07ACFTY4567T0Z1,07ACFTY4567T0Z1,Delhi,Delhi,Delhi,Delhi,",,110043,5,Near Child Care Hospital,,Delhi,DL,IN","Street No-2,,110043,110043,5,Near Child Care Hospital,,Delhi,DL,IN",,GHITORNI,609,01/05/18,,01/05/18,Open,,Based On Sales Orders 609. Based On Deliveries 678.,,,
964,AR Invoice,Pri3,,3,01/05/2018,31/05/2018,I,SAGU58,UNTITLED - 58,PC,Sculptures,97.01.1090,1,100050,100050,504056,12,CSGST12,6003,6003,0,0,0,C001,ABC Diagnostics,,Lata Darshana,07ACFTY4567T0Z1,07ACFTY4567T0Z1,Delhi,Delhi,Delhi,Delhi,",,110043,5,Near Child Care Hospital,,Delhi,DL,IN","Street No-2,,110043,110043,5,Near Child Care Hospital,,Delhi,DL,IN",,GALLERY,609,01/05/18,,01/05/18,Open,,Based On Sales Orders 609. Based On Deliveries 678.,,,
965,AR Invoice,Pri3,,3,01/05/2018,31/05/2018,I,BIBH03,Untitled - 03,PC,Paintings,97.01.1090,1,50000,50000,504056,12,CSGST12,3000,3000,0,0,0,C001,ABC Diagnostics,,Lata Darshana,07ACFTY4567T0Z1,07ACFTY4567T0Z1,Delhi,Delhi,Delhi,Delhi,",,110043,5,Near Child Care Hospital,,Delhi,DL,IN","Street No-2,,110043,110043,5,Near Child Care Hospital,,Delhi,DL,IN",,GHITORNI,609,01/05/18,,01/05/18,Open,,Based On Sales Orders 609. Based On Deliveries 678.,,,
966,AR Invoice,Pri3,,3,01/05/2018,31/05/2018,I,SHBR145,Life Beneath the Australian Earth - 145,PC,Paintings,97.01.1090,1,100000,100000,504056,12,CSGST12,6000,6000,0,0,0,C001,ABC Diagnostics,,Lata Darshana,07ACFTY4567T0Z1,07ACFTY4567T0Z1,Delhi,Delhi,Delhi,Delhi,",,110043,5,Near Child Care Hospital,,Delhi,DL,IN","Street No-2,,110043,110043,5,Near Child Care Hospital,,Delhi,DL,IN",,GHITORNI,609,01/05/18,,01/05/18,Open,,Based On Sales Orders 609. Based On Deliveries 678.,,,
